id,user/login,body,submitted_at,pr_number
3148142571,rolfmorel,,2025-08-23T13:36:13Z,154938
3148142611,rolfmorel,,2025-08-23T13:36:21Z,154938
3148142633,rolfmorel,,2025-08-23T13:36:29Z,154938
3148247350,joker-eph,,2025-08-23T14:45:30Z,154938
3148255815,joker-eph,,2025-08-23T14:47:15Z,154938
3148265718,joker-eph,,2025-08-23T14:53:01Z,154938
3148266326,joker-eph,,2025-08-23T14:53:30Z,154938
3148358067,fabianmcg,,2025-08-23T15:52:10Z,154938
3148359992,rolfmorel,,2025-08-23T15:53:47Z,154938
3148361333,rolfmorel,,2025-08-23T15:54:34Z,154938
3148363154,rolfmorel,,2025-08-23T15:57:40Z,154938
3148727701,joker-eph,,2025-08-23T19:22:44Z,154938
3149261163,gysit,Looks good from my end. Dropped some style nits.,2025-08-24T10:02:42Z,154938
3149532954,rolfmorel,,2025-08-24T22:38:21Z,154938
3149533003,rolfmorel,,2025-08-24T22:38:31Z,154938
3149533102,rolfmorel,,2025-08-24T22:38:52Z,154938
3150078657,gysit,LGTM from my end.,2025-08-25T06:24:18Z,154938
3144424235,zmodem,lgtm,2025-08-22T13:02:32Z,154937
3144319532,artagnon,,2025-08-22T12:28:19Z,154935
3144644961,ckoparkar,,2025-08-22T14:05:59Z,154941
3144835848,tbaederr,,2025-08-22T14:58:06Z,154941
3145034035,RKSimon,LGTM - cheers,2025-08-22T15:57:46Z,154941
3144624794,krzysz00,"Approved, thank you",2025-08-22T14:00:04Z,154933
3145377542,kuhar,,2025-08-22T18:02:51Z,154933
3144302570,s-barannikov,,2025-08-22T12:23:16Z,154934
3144311347,jurahul,,2025-08-22T12:26:04Z,154934
3144328810,s-barannikov,,2025-08-22T12:31:01Z,154934
3144605046,jurahul,,2025-08-22T13:54:29Z,154934
3144605440,jurahul,,2025-08-22T13:54:36Z,154934
3146123458,s-barannikov,"LGTM, thanks",2025-08-22T21:24:58Z,154934
3144207874,arsenm,,2025-08-22T11:51:33Z,154932
3144198658,joker-eph,,2025-08-22T11:47:45Z,154931
3145709286,rnk,"This seems like a net improvement, and I think the tests should be comprehensive enough to cover the risk of unintented functionality change. If you want to build confidence, you could pick a stack protector test, and fill in the matrix of affected architectures and operating systems to cover all gaps.",2025-08-22T19:49:14Z,154930
3144110909,mstorsjo,LGTM,2025-08-22T11:16:22Z,154928
3144467766,sjoerdmeijer,,2025-08-22T14:53:42Z,154929
3145045672,yafet-a,,2025-08-22T16:02:06Z,154929
3145046124,yafet-a,,2025-08-22T16:02:17Z,154929
3145046740,yafet-a,,2025-08-22T16:02:31Z,154929
3157150199,sjoerdmeijer,,2025-08-26T20:23:24Z,154929
3159370622,yafet-a,,2025-08-27T11:18:06Z,154929
3159478496,yafet-a,,2025-08-27T11:58:37Z,154929
3159479000,yafet-a,,2025-08-27T11:58:50Z,154929
3159901284,yafet-a,,2025-08-27T13:52:09Z,154929
3159902389,yafet-a,,2025-08-27T13:52:26Z,154929
3164255239,sjoerdmeijer,,2025-08-28T11:09:13Z,154929
3164649182,sjoerdmeijer,,2025-08-28T12:27:08Z,154929
3164773737,yafet-a,,2025-08-28T13:03:07Z,154929
3164935521,yafet-a,,2025-08-28T13:44:25Z,154929
3164935934,yafet-a,,2025-08-28T13:44:31Z,154929
3164936897,yafet-a,,2025-08-28T13:44:45Z,154929
3165159972,sjoerdmeijer,,2025-08-28T14:53:04Z,154929
3165765985,yafet-a,,2025-08-28T17:12:11Z,154929
3165766874,yafet-a,,2025-08-28T17:12:25Z,154929
3184738003,paschalis-mpeis,"Hi @yafet-a,

Thanks for working to support memcpy! Nice patch and report. :)
Please see some comments below.",2025-09-04T12:49:00Z,154929
3186327435,yafet-a,,2025-09-04T17:22:36Z,154929
3186327631,yafet-a,,2025-09-04T17:22:40Z,154929
3186327797,yafet-a,,2025-09-04T17:22:43Z,154929
3186328336,yafet-a,,2025-09-04T17:22:49Z,154929
3186329169,yafet-a,,2025-09-04T17:22:58Z,154929
3186334950,yafet-a,,2025-09-04T17:24:37Z,154929
3186335635,yafet-a,,2025-09-04T17:24:47Z,154929
3186339343,yafet-a,,2025-09-04T17:25:41Z,154929
3186365233,yafet-a,,2025-09-04T17:32:30Z,154929
3188720137,paschalis-mpeis,"Thanks for addressing the comments, @yafet-a.

Looks good. Tentative accept, pending the verification ask from @sjoerdmeijer and also give it a few days for the rest of the reviewers to react.

Also I added a couple of nits.",2025-09-05T10:16:53Z,154929
3189993170,yafet-a,,2025-09-05T16:19:47Z,154929
3189999898,yafet-a,,2025-09-05T16:22:27Z,154929
3196283607,sjoerdmeijer,"Thanks for the testing, LGTM.

Let's wait a day with merging this in case someone else has more comments.",2025-09-08T12:24:02Z,154929
3144476504,uweigand,"LGTM, thanks for taking care of this!",2025-08-22T13:17:30Z,154919
3144288660,SLTozer,"Can't speak to the MLIR logic, but the DIBuilder usage LGTM (also looks like we missed a spot, leaving the debug value creation function as `insertDbgValueIntrinsic`!) - thanks for updating this!",2025-08-22T12:25:44Z,154926
3149251588,gysit,"The change makes sense!

Let's try to factor out some helpers to reduce the code duplication.

The casts are probably unavoidable. If there a place where the cast could fail we may want to use dyn_cast and return failure to have a better error handling. However, it sounds like refactoring the inheritance to match LLVM will fix the critical case?",2025-08-24T09:17:14Z,154926
3152875296,andykaylor,Can you add a test for the new behavior?,2025-08-25T20:25:35Z,154926
3155100655,abidh,,2025-08-26T11:01:09Z,154926
3155101122,abidh,,2025-08-26T11:01:19Z,154926
3155109639,abidh,,2025-08-26T11:04:12Z,154926
3155128291,abidh,,2025-08-26T11:10:46Z,154926
3155137519,gysit,,2025-08-26T11:13:50Z,154926
3155150636,gysit,"Thanks for addressing the comments.

LGTM from my end modulo last nit.
",2025-08-26T11:19:54Z,154926
3157831071,andykaylor,,2025-08-27T00:52:55Z,154926
3157867430,andykaylor,,2025-08-27T01:07:56Z,154926
3158412374,gysit,,2025-08-27T06:13:20Z,154926
3161974604,andykaylor,,2025-08-27T22:37:43Z,154926
3163323003,gysit,,2025-08-28T06:18:01Z,154926
3176175590,abidh,,2025-09-02T11:45:38Z,154926
3144136884,jurahul,,2025-08-22T11:25:21Z,154916
3144144700,jurahul,,2025-08-22T11:28:18Z,154916
3144205170,s-barannikov,,2025-08-22T11:50:20Z,154916
3144211586,s-barannikov,,2025-08-22T11:53:08Z,154916
3144277426,jurahul,,2025-08-22T12:16:53Z,154916
3144362791,s-barannikov,,2025-08-22T12:42:52Z,154916
3144958054,jurahul,,2025-08-22T15:31:18Z,154916
3144976902,jurahul,,2025-08-22T15:38:03Z,154916
3146015079,s-barannikov,,2025-08-22T20:59:37Z,154916
3146041231,jurahul,,2025-08-22T21:04:34Z,154916
3146042312,jurahul,,2025-08-22T21:04:46Z,154916
3152025085,dwblaikie,,2025-08-25T15:38:05Z,154912
3145055672,topperc,,2025-08-22T16:17:31Z,154915
3145100326,topperc,,2025-08-22T16:22:03Z,154915
3145104205,topperc,,2025-08-22T16:25:14Z,154915
3149692454,4vtomat,,2025-08-25T02:22:10Z,154915
3149696768,4vtomat,,2025-08-25T02:24:34Z,154915
3149935002,tclin914,,2025-08-25T05:31:32Z,154915
3152987279,topperc,,2025-08-25T20:48:17Z,154915
3171638652,4vtomat,,2025-08-31T14:03:12Z,154915
3171638714,4vtomat,,2025-08-31T14:03:23Z,154915
3171655909,4vtomat,,2025-08-31T14:24:47Z,154915
3171754246,topperc,LGTM,2025-08-31T18:42:46Z,154915
3171867981,tclin914,LGTM,2025-09-01T00:39:53Z,154915
3146865981,topperc,,2025-08-23T04:56:08Z,154906
3146866103,topperc,,2025-08-23T05:02:21Z,154906
3152754169,topperc,LGTM,2025-08-25T19:24:00Z,154906
3143792551,cdevadas,,2025-08-22T09:29:15Z,154909
3143449646,copilot-pull-request-reviewer[bot],"## Pull Request Overview

This PR adds support for packed registers with vectors in MLIR's NVVM `inline_ptx` operations, enabling vector types to be lowered to appropriate PTX register types.

- Extends register type deduction to handle vector types through packed register mapping
- Updates error handling to use proper MLIR error reporting instead of assertions
- Adds comprehensive test coverage for various vector packing scenarios

### Reviewed Changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated 3 comments.

| File | Description |
| ---- | ----------- |
| mlir/test/Conversion/NVVMToLLVM/nvvm-to-llvm.mlir | Adds test cases for packed register scenarios including 4xi8, 2xbf16, and conversion operations |
| mlir/lib/Dialect/LLVMIR/IR/BasicPtxBuilderInterface.cpp | Implements packed register support by extending getRegisterType function with vector handling logic |



",2025-08-22T07:32:48Z,154904
3143607763,schwarzschild-radius,,2025-08-22T08:27:52Z,154904
3143771761,schwarzschild-radius,,2025-08-22T09:22:38Z,154904
3150545189,durga4github,,2025-08-25T09:07:18Z,154904
3150551516,durga4github,LGTM. (except for an error-handling fix mentioned by Co-pilot and Pradeep).,2025-08-25T09:09:16Z,154904
3176225780,grypp,,2025-09-02T12:02:32Z,154904
3145520874,lenary,LGTM,2025-08-22T18:56:52Z,154903
3165951899,fmayer,,2025-08-28T20:40:55Z,154902
3167110102,yingcong-wu,,2025-08-29T02:10:51Z,154902
3167114815,fmayer,,2025-08-29T02:13:36Z,154902
3167122545,yingcong-wu,,2025-08-29T02:18:23Z,154902
3167130082,yingcong-wu,,2025-08-29T02:21:45Z,154902
3167140169,fmayer,,2025-08-29T02:26:53Z,154902
3167374905,yingcong-wu,,2025-08-29T05:05:26Z,154902
3167510926,fmayer,,2025-08-29T06:18:44Z,154902
3144112475,joker-eph,,2025-08-22T11:16:48Z,154924
3144117185,joker-eph,,2025-08-22T11:18:30Z,154924
3144123562,wsmoses,,2025-08-22T11:20:09Z,154924
3144129563,wsmoses,,2025-08-22T11:22:15Z,154924
3144132810,joker-eph,,2025-08-22T11:23:37Z,154924
3144139038,joker-eph,,2025-08-22T11:26:18Z,154924
3144141430,wsmoses,,2025-08-22T11:27:16Z,154924
3144143991,joker-eph,,2025-08-22T11:28:08Z,154924
3144147889,joker-eph,,2025-08-22T11:29:27Z,154924
3144148831,wsmoses,,2025-08-22T11:29:53Z,154924
3144153632,joker-eph,,2025-08-22T11:31:25Z,154924
3144155017,wsmoses,,2025-08-22T11:31:54Z,154924
3144157014,wsmoses,,2025-08-22T11:32:34Z,154924
3144162334,joker-eph,,2025-08-22T11:33:56Z,154924
3144171747,joker-eph,,2025-08-22T11:37:51Z,154924
3144196725,wsmoses,,2025-08-22T11:46:55Z,154924
3144212105,joker-eph,,2025-08-22T11:53:19Z,154924
3144214284,wsmoses,,2025-08-22T11:54:10Z,154924
3144231240,wsmoses,,2025-08-22T12:00:28Z,154924
3144369804,joker-eph,,2025-08-22T12:45:02Z,154924
3169391114,andykaylor,This looks good to me.,2025-08-29T16:52:48Z,154899
3172587269,s-watanabe314,,2025-09-01T08:14:17Z,154899
3176307912,zahiraam,,2025-09-02T12:24:03Z,154899
3184149453,s-watanabe314,,2025-09-04T09:03:45Z,154899
3185082114,zahiraam,,2025-09-04T12:46:26Z,154899
3188535653,s-watanabe314,,2025-09-05T08:51:29Z,154899
3150051613,SixWeining,,2025-08-25T06:11:36Z,154898
3150061080,SixWeining,Worth mentioning in the release notes?,2025-08-25T06:15:37Z,154898
3143277386,devnexen,,2025-08-22T06:39:32Z,154897
3145847587,rnk,,2025-08-22T20:23:23Z,154894
3143135506,arsenm,,2025-08-22T05:28:25Z,154893
3143652772,fhahn,"LGTM, thanks",2025-08-22T08:42:57Z,154893
3145333996,kuhar,,2025-08-22T17:51:12Z,154891
3145762714,kazutakahirata,,2025-08-22T20:02:40Z,154891
3146541587,kuhar,,2025-08-22T23:51:49Z,154891
3146768044,kazutakahirata,,2025-08-23T02:44:41Z,154891
3143138899,arsenm,,2025-08-22T05:29:40Z,154892
3143138171,arsenm,,2025-08-22T05:29:10Z,154890
3143192860,devnexen,,2025-08-22T05:59:36Z,154886
3143147099,frederick-vs-ja,,2025-08-22T05:35:14Z,154887
3143907201,joker-eph,,2025-08-22T10:07:15Z,154887
3143908461,joker-eph,"Thanks for the fix.
@frederick-vs-ja suggestion LG as well.",2025-08-22T10:07:39Z,154887
3144748690,rupprecht,,2025-08-22T14:35:22Z,154887
3143146769,arsenm,,2025-08-22T05:34:58Z,154889
3146061604,wlei-llvm,LGTM.,2025-08-22T21:09:34Z,154885
3143083039,arsenm,,2025-08-22T04:58:37Z,154884
3152225583,vzakhari,,2025-08-25T16:34:28Z,154884
3143658580,heiher,,2025-08-22T08:44:39Z,154879
3142933866,ronlieb,,2025-08-22T02:53:50Z,154877
3145333561,fmayer,,2025-08-22T17:51:14Z,154878
3146638012,thurstond,,2025-08-23T01:14:10Z,154878
3152636364,fmayer,,2025-08-25T18:47:01Z,154878
3142997760,topperc,LGTM,2025-08-22T03:56:48Z,154876
3197818007,Sisyph,,2025-09-08T19:13:48Z,154875
3198072618,broxigarchen,,2025-09-08T20:31:15Z,154875
3198136750,broxigarchen,,2025-09-08T20:50:07Z,154875
3198169598,Sisyph,,2025-09-08T21:00:26Z,154875
3199886926,dstutt,,2025-09-09T07:53:17Z,154875
3201906703,broxigarchen,,2025-09-09T14:27:10Z,154875
3145125936,adam-smnk,,2025-08-22T16:32:30Z,154872
3145138120,snarang181,,2025-08-22T16:37:30Z,154872
3145184000,adam-smnk,,2025-08-22T16:56:45Z,154872
3150653846,adam-smnk,,2025-08-25T10:12:11Z,154872
3152299690,adam-smnk,LGTM,2025-08-25T16:53:19Z,154872
3151927780,jurahul,nice find! LGTM,2025-08-25T15:10:42Z,154871
3143496370,rampitec,Looks reasonable.,2025-08-22T07:49:17Z,154870
3144553923,erichkeane,"Probably still worth a release note, else lgtm.",2025-08-22T13:39:13Z,154863
3142711459,arsenm,,2025-08-22T01:13:02Z,154862
3143088566,arsenm,,2025-08-22T05:02:44Z,154862
3144172218,arsenm,,2025-08-22T11:38:04Z,154862
3143674498,fhahn,"LGTM, thanks",2025-08-22T08:50:13Z,154861
3144221552,AaronBallman,LGTM! Do you need someone to land this on your behalf?,2025-08-22T11:57:00Z,154861
3157467140,efriedma-quic,"LGTM

The change only affects CFI, and it should be a safe fix.",2025-08-26T22:14:51Z,154859
3153650698,s-barannikov,,2025-08-26T02:48:00Z,154865
3153677821,s-barannikov,,2025-08-26T02:54:43Z,154865
3153739263,s-barannikov,,2025-08-26T03:25:39Z,154865
3153984331,jurahul,,2025-08-26T05:25:10Z,154865
3153992811,jurahul,,2025-08-26T05:30:19Z,154865
3153998809,jurahul,,2025-08-26T05:33:57Z,154865
3153999974,jurahul,,2025-08-26T05:34:36Z,154865
3154061230,jurahul,,2025-08-26T06:06:14Z,154865
3154096148,s-barannikov,,2025-08-26T06:21:38Z,154865
3154104428,s-barannikov,,2025-08-26T06:25:12Z,154865
3156062686,jurahul,,2025-08-26T14:58:56Z,154865
3156068447,jurahul,,2025-08-26T15:00:06Z,154865
3156432198,jurahul,,2025-08-26T16:25:58Z,154865
3156432548,jurahul,,2025-08-26T16:26:05Z,154865
3156435618,jurahul,,2025-08-26T16:27:08Z,154865
3156619737,s-barannikov,,2025-08-26T17:23:12Z,154865
3156620518,s-barannikov,,2025-08-26T17:23:31Z,154865
3156838885,jurahul,,2025-08-26T18:31:30Z,154865
3156853093,jurahul,,2025-08-26T18:36:28Z,154865
3156853351,jurahul,,2025-08-26T18:36:34Z,154865
3158137190,s-barannikov,,2025-08-27T03:13:08Z,154865
3158150600,jurahul,,2025-08-27T03:24:08Z,154865
3158156595,s-barannikov,,2025-08-27T03:29:59Z,154865
3158255581,s-barannikov,,2025-08-27T04:55:26Z,154865
3158257612,s-barannikov,,2025-08-27T04:57:14Z,154865
3158258571,jurahul,,2025-08-27T04:58:04Z,154865
3158259361,jurahul,,2025-08-27T04:58:45Z,154865
3158277794,jurahul,,2025-08-27T05:11:16Z,154865
3158307912,s-barannikov,,2025-08-27T05:30:04Z,154865
3158310915,s-barannikov,"LGTM, but please for @topperc review

Meanwhile, a couple of tests wouldn't hurt.
",2025-08-27T05:32:14Z,154865
3161020671,jurahul,,2025-08-27T17:32:42Z,154865
3169394191,s-barannikov,,2025-08-29T16:41:31Z,154865
3169592282,jurahul,,2025-08-29T17:56:46Z,154865
3169746250,topperc,,2025-08-29T18:58:49Z,154865
3169769714,jrtc27,,2025-08-29T19:06:50Z,154865
3169779252,jurahul,,2025-08-29T19:11:29Z,154865
3169785210,jurahul,,2025-08-29T19:13:16Z,154865
3169791631,jurahul,,2025-08-29T19:14:35Z,154865
3169802303,jurahul,,2025-08-29T19:17:01Z,154865
3169802632,jurahul,,2025-08-29T19:17:08Z,154865
3169833558,jrtc27,,2025-08-29T19:23:49Z,154865
3170205613,jurahul,,2025-08-29T20:51:55Z,154865
3170259769,topperc,,2025-08-29T21:09:57Z,154865
3170267152,jurahul,,2025-08-29T21:12:10Z,154865
3170375503,topperc,LGTM. I guess we'll find out if there are any out of tree RISC-V vendors with 64 bit instructions.,2025-08-29T21:48:03Z,154865
3170864758,s-barannikov,,2025-08-30T04:28:02Z,154865
3171626011,jurahul,,2025-08-31T13:28:11Z,154865
3142538825,jhuber6,,2025-08-21T23:25:06Z,154857
3142556649,lntue,,2025-08-21T23:32:11Z,154857
3142664449,ojhunt,"LGTM, will probably need to be cherry-picked to llvm21 or have a release note.",2025-08-22T00:31:36Z,154858
3142666545,ojhunt,,2025-08-22T00:32:52Z,154858
3142667114,ojhunt,,2025-08-22T00:33:28Z,154858
3142702899,efriedma-quic,,2025-08-22T01:09:23Z,154858
3147473867,ojhunt,,2025-08-23T09:44:47Z,154858
3142534904,boomanaiden154,Disabling the android libcxx builder in CI is disabled (https://github.com/llvm/llvm-project/blob/f961b61f8841c8488ab2194ac7a82e557736a949/.github/workflows/libcxx-build-containers.yml#L43). You should reenable it in this patch if you want it get uploaded to GHCR and not break in the future.,2025-08-21T23:23:10Z,154856
3142680714,boomanaiden154,"To fix the CI container build you'll need to configure docker daemon to use the space in `/mnt` rather than the default location.

https://evodify.com/change-docker-storage-location/ should have info.

Not sure why GHA hosted runners have disk space bifurcated between the main drive and `/mnt`, but it is the way it is.",2025-08-22T00:47:58Z,154856
3153324065,boomanaiden154,LGTM. Please wait for one of the libc++ maintainers to review before merging this though.,2025-08-25T23:32:37Z,154856
3161699394,pirama-arumuga-nainar,,2025-08-27T20:47:35Z,154856
3166690076,ldionne,Thanks for fixing this!,2025-08-28T22:03:13Z,154856
3145545717,petrhosek,,2025-08-22T19:04:51Z,154854
3145546327,petrhosek,,2025-08-22T19:05:09Z,154854
3142496224,JDevlieghere,Nice 📚,2025-08-21T22:54:36Z,154853
3142513303,jimingham,LGMT,2025-08-21T23:04:55Z,154853
3142402411,JDevlieghere,,2025-08-21T22:01:50Z,154849
3143520507,rampitec,,2025-08-22T07:56:48Z,154850
3153814374,yxsamliu,,2025-08-26T04:16:26Z,154850
3154322139,rampitec,,2025-08-26T07:28:35Z,154850
3154327430,rampitec,,2025-08-26T07:29:51Z,154850
3142515212,Artem-B,,2025-08-21T23:11:43Z,154852
3142647618,akshayrdeodhar,,2025-08-22T00:32:26Z,154852
3142869391,AlexMaclean,,2025-08-22T02:03:42Z,154852
3142904476,AlexMaclean,,2025-08-22T02:27:14Z,154852
3142914696,AlexMaclean,,2025-08-22T02:36:53Z,154852
3142914796,AlexMaclean,,2025-08-22T02:36:58Z,154852
3142914929,AlexMaclean,,2025-08-22T02:37:05Z,154852
3142915186,AlexMaclean,,2025-08-22T02:37:19Z,154852
3144859046,schwarzschild-radius,"LGTM, thanks!",2025-08-22T15:05:35Z,154852
3145495807,gonzalobg,,2025-08-22T18:47:23Z,154852
3145501540,gonzalobg,,2025-08-22T18:49:53Z,154852
3145509823,gonzalobg,,2025-08-22T18:53:45Z,154852
3145519426,AlexMaclean,,2025-08-22T18:56:35Z,154852
3152683707,AlexMaclean,,2025-08-25T19:05:18Z,154852
3152687300,AlexMaclean,,2025-08-25T19:06:32Z,154852
3152713297,AlexMaclean,,2025-08-25T19:15:23Z,154852
3161905433,Artem-B,LGTM,2025-08-27T22:16:36Z,154852
3142382864,efriedma-quic,"(For reference, see af1b48bfdcc4cf1602dca45fe2511a426f48879e .)

Please also fix isCheapToSpeculateCttz.",2025-08-21T21:53:00Z,154848
3149724758,efriedma-quic,"LGTM

(You could maybe make an argument that we shouldn't speculate ctz without rbit... but it close enough that it probably doesn't matter much either way.)",2025-08-25T02:54:49Z,154848
3142335797,wangzpgi,,2025-08-21T21:33:01Z,154844
3142336500,wangzpgi,,2025-08-21T21:33:23Z,154844
3143028894,lenary,"LGTM. Please add a comment, but I don't think this will need re-reviewing.

I've really only reviewed the second commit here, the other looks like it's from a different PR and is stacked.",2025-08-22T04:25:44Z,154845
3156523753,preames,,2025-08-26T16:52:46Z,154842
3157276971,fhahn,,2025-08-26T20:51:12Z,154842
3159120191,david-arm,,2025-08-27T09:56:20Z,154842
3163735578,fhahn,,2025-08-28T08:10:14Z,154842
3164198539,david-arm,LGTM!,2025-08-28T10:13:57Z,154842
3164224602,david-arm,,2025-08-28T10:20:10Z,154842
3171771598,fhahn,,2025-08-31T19:44:56Z,154842
3174880073,lukel97,,2025-09-02T05:09:29Z,154847
3177495806,mshockwave,,2025-09-02T17:23:21Z,154847
3177526839,mshockwave,,2025-09-02T17:33:25Z,154847
3179188814,lukel97,,2025-09-03T07:04:33Z,154847
3181781731,mshockwave,,2025-09-03T17:41:22Z,154847
3181865972,mshockwave,,2025-09-03T18:05:16Z,154847
3181887802,mshockwave,,2025-09-03T18:11:23Z,154847
3182831044,preames,LGTM,2025-09-03T23:02:27Z,154847
3182831355,preames,,2025-09-03T23:02:42Z,154847
3183346618,lukel97,LGTM,2025-09-04T04:08:33Z,154847
3142746755,lenary,LGTM,2025-08-22T01:23:41Z,154838
3143894960,joker-eph,,2025-08-22T10:03:10Z,154839
3145312549,joker-eph,,2025-08-22T17:44:01Z,154839
3142231694,mstorsjo,LGTM,2025-08-21T20:47:30Z,154837
3142155930,lenary,LGTM,2025-08-21T20:17:11Z,154835
3142380666,JDevlieghere,,2025-08-21T21:52:35Z,154832
3142498788,efriedma-quic,"As discussed in #98673, I think we should come up with a better way of specifying appropriate target features for compiler/linker-generated functions, as opposed to making every translation unit define a function named __cfi_check with the right target features attached, but fixing the bug in the existing approach seems fine for now.

I'm not an expert on ThinLTO linking, but the code looks right, and the fix seems to work for my testcases as far as I can tell.

LGTM",2025-08-21T22:56:47Z,154833
3142360078,efriedma-quic,,2025-08-21T21:44:51Z,154834
3157354098,efriedma-quic,,2025-08-26T21:23:19Z,154834
3166655729,dpaoliello,,2025-08-28T21:52:26Z,154834
3166774873,efriedma-quic,LGTM,2025-08-28T22:55:41Z,154834
3142725323,arsenm,I guess we need those no-subregister subclasses? ,2025-08-22T01:17:09Z,154828
3144550232,koachan,,2025-08-22T13:38:01Z,154823
3142176197,Prince781,LGTM,2025-08-21T20:25:17Z,154824
3142757288,lenary,"LGTM.

I don't know whether it's worth updating the comments on the classes to be e.g. `T @llvm.riscv.<name>.....`. ",2025-08-22T01:26:13Z,154821
3144822573,copilot-pull-request-reviewer[bot],"## Pull Request Overview

This PR refactors XeGPU utilities to distinguish between two types of layout attributes introduced with recent changes: `DistributeLayoutAttr` (including `LayoutAttr` and `SliceAttr`) for layout distribution, and `MemLayoutAttr` for memory layout description. The refactor renames functions and variables to clearly indicate their focus on `DistributeLayoutAttr` while adding support for `SliceAttr`.

Key changes:
- Renamed utility functions from `getLayoutAttr` to `getDistributeLayoutAttr` to clarify purpose
- Updated function signatures to use `DistributeLayoutAttr` instead of `LayoutAttr` where appropriate
- Added template functions for type-specific layout attribute retrieval
- Modified transform passes to use the updated utility functions

### Reviewed Changes

Copilot reviewed 10 out of 10 changed files in this pull request and generated 2 comments.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| mlir/lib/Dialect/XeGPU/Utils/XeGPUUtils.cpp | Renamed core utility functions and updated function signatures to use DistributeLayoutAttr |
| mlir/lib/Dialect/XeGPU/Transforms/XeGPUWgToSgDistribute.cpp | Updated workgroup-to-subgroup distribution pass to use new utility function names |
| mlir/lib/Dialect/XeGPU/Transforms/XeGPUSubgroupDistribute.cpp | Updated subgroup distribution pass with new utility functions and added template usage |
| mlir/lib/Dialect/XeGPU/Transforms/XeGPUPropagateLayout.cpp | Updated layout propagation pass to use renamed utility functions |
| mlir/lib/Dialect/XeGPU/Transforms/XeGPUBlocking.cpp | Updated blocking pass to use DistributeLayoutAttr and new utility functions |
| mlir/lib/Dialect/XeGPU/IR/XeGPUDialect.cpp | Updated dialect functions to use DistributeLayoutAttr and new method calls |
| mlir/include/mlir/Dialect/XeGPU/Utils/XeGPUUtils.h | Updated header with new function signatures and template functions |
| mlir/include/mlir/Dialect/XeGPU/IR/XeGPUOps.td | Updated ConvertLayoutOp to use DistributeLayoutAttr |
| mlir/include/mlir/Dialect/XeGPU/IR/XeGPUDialect.td | Updated dialect declaration to use DistributeLayoutAttr |
| mlir/include/mlir/Dialect/XeGPU/IR/XeGPUAttrs.td | Added new interface methods for accessing layout data as integers |
</details>




",2025-08-22T14:53:56Z,154819
3156528190,charithaintc,LGTM. thanks for this change. ,2025-08-26T17:05:55Z,154819
3156621389,silee2,,2025-08-26T17:23:51Z,154819
3156635937,silee2,"Other than a general question I left,
all changes look straightforward and looks good to me.",2025-08-26T17:28:55Z,154819
3160680492,chencha3,,2025-08-27T16:26:25Z,154819
3160807715,chencha3,,2025-08-27T16:52:17Z,154819
3160811513,chencha3,,2025-08-27T16:52:57Z,154819
3160839660,chencha3,,2025-08-27T16:58:45Z,154819
3142764757,lenary,"LGTM.

Looks like you stacked this, I'm only reviewing the changes to `llvm/include/llvm/IR/IntrinsicsRISCV.td` - I presume the atomic i64 changes are in another PR in my backlog.",2025-08-22T01:27:56Z,154816
3141942741,davemgreen,,2025-08-21T19:00:43Z,154822
3141966443,mrkajetanp,,2025-08-21T19:09:30Z,154822
3142099360,efriedma-quic,,2025-08-21T19:54:45Z,154822
3157450581,efriedma-quic,,2025-08-26T22:08:55Z,154822
3159527255,mrkajetanp,,2025-08-27T12:13:27Z,154822
3161804704,efriedma-quic,,2025-08-27T21:28:46Z,154822
3161857820,mrkajetanp,,2025-08-27T21:52:51Z,154822
3161883868,efriedma-quic,,2025-08-27T22:06:38Z,154822
3162104513,mrkajetanp,,2025-08-27T23:16:02Z,154822
3162187606,efriedma-quic,LGTM,2025-08-27T23:44:26Z,154822
3163271365,davemgreen,,2025-08-28T06:03:55Z,154822
3164280242,mrkajetanp,,2025-08-28T10:36:57Z,154822
3164329318,davemgreen,,2025-08-28T10:52:44Z,154822
3164685940,mrkajetanp,,2025-08-28T12:37:56Z,154822
3164898063,davemgreen,Thanks. LGTM,2025-08-28T13:35:02Z,154822
3142124034,efriedma-quic,"I expect this doesn't have much effect in most cases; we have a bunch of implicit conversions between vector types, so probably in most cases the vector gets converted to the right type before anyone actually tries to use it.

LGTM",2025-08-21T20:04:36Z,154817
3142187537,kazutakahirata,LGTM.  Thanks!,2025-08-21T20:30:12Z,154815
3142444905,satyajanga,,2025-08-21T22:26:36Z,154809
3146305901,Jlalond,,2025-08-22T22:00:21Z,154809
3156473608,dmpots,,2025-08-26T16:58:57Z,154809
3156865728,barsolo2000,,2025-08-26T18:40:39Z,154809
3157135272,dmpots,LGTM,2025-08-26T20:02:46Z,154809
3160925100,clayborg,,2025-08-27T17:16:41Z,154809
3145216226,Andres-Salamanca,,2025-08-22T17:12:07Z,154808
3145270688,erichkeane,"Few nits, else LGTM.",2025-08-22T17:32:57Z,154808
3145415071,andykaylor,,2025-08-22T18:15:39Z,154808
3145426237,erichkeane,,2025-08-22T18:16:40Z,154808
3145783256,andykaylor,,2025-08-22T20:08:00Z,154808
